load_type,source,status,building,floor,beam_id,elementTag,area_m2,load_kN,member_category,member_id,load_id,source_value,source_unit,SI_value,SI_unit,geometry_type,annotation_anchor_sheet_xy
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-039,SOL2_1_beam_0167,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-035,SOL2_1_beam_0168,1.9738,12.2906,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-009,SOL2_1_beam_0169,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-008,SOL2_1_beam_0170,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-026,SOL2_1_beam_0171,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-025,SOL2_1_beam_0172,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-016,SOL2_1_beam_0173,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-020,SOL2_1_beam_0174,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-037,SOL2_1_beam_0175,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-033,SOL2_1_beam_0176,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-014,SOL2_1_beam_0177,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-012,SOL2_1_beam_0178,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-013,SOL2_1_beam_0179,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P1,E2-P1-V-007,SOL2_1_beam_0180,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-030,SOL2_2_beam_0181,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-029,SOL2_2_beam_0182,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-056,SOL2_2_beam_0183,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-055,SOL2_2_beam_0184,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-078,SOL2_2_beam_0185,5.4278,33.799,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-077,SOL2_2_beam_0186,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-072,SOL2_2_beam_0187,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-070,SOL2_2_beam_0188,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-076,SOL2_2_beam_0189,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-075,SOL2_2_beam_0190,5.6745,35.3353,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-059,SOL2_2_beam_0191,0.9869,6.1453,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-061,SOL2_2_beam_0192,16.2834,101.397,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-057,SOL2_2_beam_0193,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-082,SOL2_2_beam_0194,0.4934,3.0726,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-083,SOL2_2_beam_0195,19.9842,124.4418,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-080,SOL2_2_beam_0196,15.2966,95.2518,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-081,SOL2_2_beam_0197,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-084,SOL2_2_beam_0198,12.5827,78.3523,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-088,SOL2_2_beam_0199,13.5695,84.4975,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-087,SOL2_2_beam_0200,13.3228,82.9612,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-090,SOL2_2_beam_0201,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-089,SOL2_2_beam_0202,14.5564,90.6428,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-071,SOL2_2_beam_0203,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-069,SOL2_2_beam_0204,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-074,SOL2_2_beam_0205,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-073,SOL2_2_beam_0206,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-079,SOL2_2_beam_0207,0.2467,1.5363,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-086,SOL2_2_beam_0208,15.5433,96.7881,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-085,SOL2_2_beam_0209,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-063,SOL2_2_beam_0210,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-064,SOL2_2_beam_0211,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-051,SOL2_2_beam_0212,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-052,SOL2_2_beam_0213,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-054,SOL2_2_beam_0214,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-053,SOL2_2_beam_0215,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-066,SOL2_2_beam_0216,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-065,SOL2_2_beam_0217,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-060,SOL2_2_beam_0218,0.9869,6.1453,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-058,SOL2_2_beam_0219,11.3491,70.6707,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-062,SOL2_2_beam_0220,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-040,SOL2_2_beam_0221,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-036,SOL2_2_beam_0222,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-044,SOL2_2_beam_0223,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-043,SOL2_2_beam_0224,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-038,SOL2_2_beam_0225,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-034,SOL2_2_beam_0226,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-042,SOL2_2_beam_0227,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-041,SOL2_2_beam_0228,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-023,SOL2_2_beam_0229,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-024,SOL2_2_beam_0230,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-015,SOL2_2_beam_0231,5.1811,32.2627,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-019,SOL2_2_beam_0232,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-032,SOL2_2_beam_0233,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-031,SOL2_2_beam_0234,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-017,SOL2_2_beam_0235,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-021,SOL2_2_beam_0236,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-046,SOL2_2_beam_0237,3.4541,21.5085,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-045,SOL2_2_beam_0238,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-047,SOL2_2_beam_0239,13.8163,86.0339,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-049,SOL2_2_beam_0240,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-048,SOL2_2_beam_0241,9.8688,61.4528,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-050,SOL2_2_beam_0242,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-068,SOL2_2_beam_0243,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-067,SOL2_2_beam_0244,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-006,SOL2_2_beam_0245,3.2073,19.9721,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-003,SOL2_2_beam_0246,1.727,10.7542,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-005,SOL2_2_beam_0247,9.622,59.9164,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-002,SOL2_2_beam_0248,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-004,SOL2_2_beam_0249,3.2073,19.9721,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-001,SOL2_2_beam_0250,1.727,10.7542,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-011,SOL2_2_beam_0251,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-010,SOL2_2_beam_0252,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-018,SOL2_2_beam_0253,5.1811,32.2627,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-022,SOL2_2_beam_0254,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-028,SOL2_2_beam_0255,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-027,SOL2_2_beam_0256,2.4672,15.3632,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-039,SOL2_2_beam_0257,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-035,SOL2_2_beam_0258,1.9738,12.2906,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-009,SOL2_2_beam_0259,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-008,SOL2_2_beam_0260,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-026,SOL2_2_beam_0261,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-025,SOL2_2_beam_0262,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-016,SOL2_2_beam_0263,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-020,SOL2_2_beam_0264,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-037,SOL2_2_beam_0265,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-033,SOL2_2_beam_0266,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-014,SOL2_2_beam_0267,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-012,SOL2_2_beam_0268,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-013,SOL2_2_beam_0269,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P2,E2-P2-V-007,SOL2_2_beam_0270,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-030,SOL2_3_beam_0271,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-029,SOL2_3_beam_0272,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-056,SOL2_3_beam_0273,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-055,SOL2_3_beam_0274,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-078,SOL2_3_beam_0275,5.4278,33.799,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-077,SOL2_3_beam_0276,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-072,SOL2_3_beam_0277,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-070,SOL2_3_beam_0278,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-076,SOL2_3_beam_0279,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-075,SOL2_3_beam_0280,5.6745,35.3353,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-059,SOL2_3_beam_0281,0.9869,6.1453,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-061,SOL2_3_beam_0282,16.2834,101.397,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-057,SOL2_3_beam_0283,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-082,SOL2_3_beam_0284,0.4934,3.0726,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-083,SOL2_3_beam_0285,19.9842,124.4418,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-080,SOL2_3_beam_0286,15.2966,95.2518,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-081,SOL2_3_beam_0287,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-084,SOL2_3_beam_0288,12.5827,78.3523,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-088,SOL2_3_beam_0289,13.5695,84.4975,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-087,SOL2_3_beam_0290,13.3228,82.9612,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-090,SOL2_3_beam_0291,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-089,SOL2_3_beam_0292,14.5564,90.6428,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-071,SOL2_3_beam_0293,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-069,SOL2_3_beam_0294,16.0367,99.8607,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-074,SOL2_3_beam_0295,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-073,SOL2_3_beam_0296,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-079,SOL2_3_beam_0297,0.2467,1.5363,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-086,SOL2_3_beam_0298,15.5433,96.7881,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-085,SOL2_3_beam_0299,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-063,SOL2_3_beam_0300,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-064,SOL2_3_beam_0301,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-051,SOL2_3_beam_0302,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-052,SOL2_3_beam_0303,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-054,SOL2_3_beam_0304,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-053,SOL2_3_beam_0305,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-066,SOL2_3_beam_0306,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-065,SOL2_3_beam_0307,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-060,SOL2_3_beam_0308,0.9869,6.1453,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-058,SOL2_3_beam_0309,11.3491,70.6707,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-062,SOL2_3_beam_0310,11.1024,69.1343,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-040,SOL2_3_beam_0311,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-036,SOL2_3_beam_0312,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-044,SOL2_3_beam_0313,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-043,SOL2_3_beam_0314,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-038,SOL2_3_beam_0315,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-034,SOL2_3_beam_0316,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-042,SOL2_3_beam_0317,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-041,SOL2_3_beam_0318,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-023,SOL2_3_beam_0319,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-024,SOL2_3_beam_0320,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-015,SOL2_3_beam_0321,5.1811,32.2627,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-019,SOL2_3_beam_0322,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-032,SOL2_3_beam_0323,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-031,SOL2_3_beam_0324,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-017,SOL2_3_beam_0325,4.4409,27.6537,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-021,SOL2_3_beam_0326,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-046,SOL2_3_beam_0327,3.4541,21.5085,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-045,SOL2_3_beam_0328,3.9475,24.5811,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,P3,E2-P3-V-047,SOL2_3_beam_0329,13.8163,86.0339,,,,,,,,,
